id_venda,id_produto,id_cliente,data_venda,quantidade,preco_unitario
4237,44,191,2024-08-25,3,328.13
4238,46,6,2025-01-14,4,161.25
4239,29,4,2023-12-18,3,596.41
4240,32,126,2025-05-15,3,451.34
4241,20,178,2024-03-10,1,460.81
4242,15,53,2024-03-27,4,532.4
4243,8,92,2024-10-30,5,410.46
4244,37,18,2024-05-01,1,131.61
4245,28,173,2024-10-17,4,379.38
4246,37,184,2023-10-28,3,106.99
4247,49,5,2025-08-31,1,30.5
4248,48,142,2024-09-12,4,118.83
4249,49,153,2024-05-23,4,29.92
4250,48,121,2024-07-30,3,109.77
4251,50,24,2025-01-10,1,121.56
4252,7,92,2024-01-10,5,54.63
4253,14,69,2023-11-18,2,663.43
4254,34,32,2025-05-11,5,39.48
4255,35,20,2024-01-02,4,647.42
4256,14,168,2025-05-19,1,606.75
4257,48,60,2023-12-15,1,110.71
4258,39,94,2023-11-25,2,452.92
4259,49,89,2024-02-21,1,29.2
4260,50,127,2025-02-26,2,126.51
4261,26,72,2025-07-14,3,723.11
4262,30,95,2024-07-28,3,531.05
4263,40,6,2023-09-07,5,211.97
4264,35,184,2023-10-04,3,670.46
4265,45,17,2025-04-22,2,466.13
4266,16,77,2025-04-09,5,662.2
4267,9,24,2023-12-22,1,539.3
4268,2,168,2025-03-20,1,237.55
4269,6,140,2024-06-09,4,170.29
4270,32,15,2023-10-06,3,410.0
4271,15,63,2024-04-19,2,522.17
4272,6,22,2023-10-09,5,181.5
4273,36,145,2024-04-05,5,447.08
4274,24,102,2025-05-26,5,539.19
4275,23,100,2024-02-19,1,450.42
4276,13,130,2025-04-28,2,595.17
4277,35,92,2024-01-10,4,592.94
4278,3,166,2025-02-19,3,249.58
4279,37,41,2025-08-29,4,118.31
4280,49,67,2023-09-11,3,37.48
4281,30,133,2024-11-26,5,554.3
4282,23,49,2025-08-08,2,524.91
4283,21,88,2024-03-12,4,292.13
4284,48,64,2025-05-07,3,158.52
4285,13,37,2024-09-05,1,449.36
4286,36,117,2025-04-02,1,441.44
4287,6,120,2024-03-13,5,151.29
4288,10,165,2024-03-15,3,674.26
4289,1,124,2024-07-05,4,514.46
4290,35,96,2024-07-19,4,676.76
4291,38,151,2024-04-24,5,452.4
4292,6,119,2024-03-27,3,177.74
4293,31,24,2023-09-22,1,683.34
4294,22,17,2023-09-25,4,422.36
4295,24,107,2024-09-28,3,381.3
4296,8,115,2024-07-22,3,369.1
4297,24,35,2025-04-26,1,493.59
4298,9,6,2025-01-10,1,468.14
4299,17,143,2025-04-14,5,313.72
4300,43,152,2023-12-26,2,169.59
4301,45,43,2025-04-07,4,380.5
4302,34,109,2024-11-01,5,42.58
4303,43,193,2024-10-01,3,201.14
4304,45,196,2024-05-19,4,391.47
4305,13,177,2025-04-28,1,554.17
4306,40,53,2024-05-12,4,218.29
4307,9,81,2024-05-29,2,605.16
4308,20,91,2025-06-07,4,585.61
4309,47,33,2024-06-22,5,173.94
4310,42,104,2025-04-14,3,220.19
4311,24,47,2024-04-18,1,508.79
4312,2,153,2025-03-23,4,265.64
4313,25,58,2024-02-13,4,305.26
4314,28,69,2024-10-28,4,413.15
4315,13,59,2024-09-19,3,502.31
4316,2,81,2024-08-24,4,256.09
4317,18,105,2024-09-25,1,363.53
4318,37,53,2024-07-07,3,134.78
4319,38,20,2025-08-31,3,352.3
4320,8,74,2024-03-19,5,447.47
4321,30,177,2024-07-06,2,464.98
4322,41,178,2025-03-03,4,90.3
4323,40,115,2023-10-08,2,220.72
4324,38,54,2024-01-31,4,453.62
4325,28,186,2024-08-07,3,288.31
4326,31,135,2024-05-11,3,815.44
4327,49,119,2023-10-04,2,37.93
4328,37,184,2024-07-19,4,125.64
4329,45,168,2024-01-24,5,453.15
4330,28,106,2025-01-06,1,411.74
4331,30,52,2025-05-30,5,545.0
4332,13,106,2025-05-11,4,517.89
4333,31,80,2023-11-06,1,691.47
4334,47,133,2025-05-30,4,177.63
4335,36,24,2025-08-22,4,488.02
4336,7,40,2024-12-31,4,65.36
4337,43,140,2025-01-24,5,190.83
4338,13,84,2024-10-17,4,453.16
4339,12,82,2025-01-29,2,36.66
4340,28,25,2024-12-10,4,287.46
4341,1,140,2023-09-08,2,431.48
4342,44,147,2024-08-14,4,279.33
4343,26,147,2025-06-28,5,646.61
4344,10,75,2024-11-19,3,694.77
4345,37,161,2024-10-10,2,146.73
4346,34,120,2025-03-14,2,43.51
4347,32,36,2024-09-06,1,393.45
4348,5,178,2023-11-07,2,354.36
4349,47,117,2025-04-19,1,220.73
4350,24,137,2024-08-08,4,379.48
4351,43,109,2024-09-28,4,214.48
4352,4,167,2023-12-31,4,78.66
4353,16,82,2024-07-16,4,592.45
4354,43,183,2024-05-16,3,237.02
4355,35,29,2024-07-14,2,772.44
4356,21,25,2023-09-30,4,384.32
4357,10,154,2025-03-23,5,513.46
4358,22,121,2024-06-26,1,500.64
4359,44,108,2023-11-15,1,306.2
4360,29,81,2024-07-25,4,778.93
4361,48,195,2024-08-30,3,107.18
4362,13,71,2025-07-09,3,480.32
4363,39,113,2025-03-25,5,409.99
4364,26,189,2024-01-30,3,624.88
4365,9,53,2024-02-07,3,630.54
4366,19,31,2024-06-04,4,341.74
4367,17,54,2023-12-30,4,334.64
4368,12,60,2024-05-29,2,38.12
4369,4,181,2025-02-26,2,78.55
4370,28,165,2025-02-15,2,342.53
4371,48,195,2024-10-14,2,137.2
4372,15,54,2024-05-27,5,707.26
4373,45,106,2024-10-11,4,372.8
4374,18,194,2023-12-23,4,290.06
4375,34,70,2025-02-25,5,42.28
4376,19,40,2024-05-04,3,298.74
4377,47,165,2024-07-29,3,231.62
4378,42,186,2024-08-22,1,189.45
4379,42,165,2023-12-17,2,172.07
4380,27,52,2023-12-17,3,705.45
4381,37,160,2024-08-16,2,133.29
4382,14,57,2025-04-21,1,610.8
4383,49,6,2024-07-21,2,33.81
4384,44,155,2024-08-27,2,283.07
4385,9,63,2025-01-15,3,663.81
4386,20,43,2025-09-02,1,674.26
4387,43,157,2025-01-18,1,245.38
4388,14,188,2024-05-12,3,491.55
4389,29,110,2025-05-26,3,628.9
4390,23,68,2024-01-13,2,410.36
4391,37,95,2024-07-11,2,122.2
4392,15,94,2025-08-08,5,504.25
4393,36,174,2023-11-11,4,575.72
4394,24,117,2024-08-26,5,454.6
4395,3,137,2023-12-15,3,261.15
4396,11,179,2025-08-30,4,879.27
4397,37,190,2025-03-30,2,126.97
4398,39,118,2024-10-26,5,410.94
4399,15,49,2024-04-04,4,535.67
4400,22,75,2024-01-24,5,410.36
4401,42,118,2025-07-04,2,254.28
4402,38,172,2024-11-11,4,317.36
4403,8,35,2023-11-09,4,347.74
4404,15,134,2025-05-13,3,655.44
4405,24,1,2025-08-30,3,500.54
4406,12,79,2024-12-22,3,36.3
4407,30,114,2023-09-15,3,539.62
4408,7,58,2025-01-16,4,71.23
4409,28,154,2024-09-28,2,296.5
4410,47,17,2025-02-26,3,207.52
4411,46,6,2023-11-22,5,188.73
4412,16,10,2025-04-26,3,708.93
4413,19,155,2025-06-26,4,400.22
4414,24,28,2024-08-25,5,473.57
4415,10,80,2025-04-04,1,597.89
4416,3,93,2024-12-06,4,247.41
4417,34,194,2024-08-23,1,38.75
4418,26,25,2023-09-09,3,691.81
4419,33,102,2024-08-25,4,667.64
4420,11,16,2024-10-04,5,645.9
4421,41,127,2024-01-18,1,101.99
4422,21,196,2025-02-03,3,306.08
4423,48,95,2024-08-05,5,125.48
4424,21,63,2024-01-26,5,351.52
4425,46,128,2024-11-11,4,207.64
4426,4,168,2025-01-31,5,99.51
4427,2,174,2024-04-02,1,242.26
4428,42,152,2025-01-22,3,174.13
4429,31,94,2023-12-09,2,614.0
4430,44,162,2023-09-09,3,283.25
4431,41,153,2024-07-29,3,114.1
4432,17,117,2023-09-26,5,427.63
4433,6,51,2024-07-08,3,163.69
4434,47,200,2023-10-05,1,222.74
4435,27,4,2024-11-24,3,655.41
4436,26,141,2025-07-09,1,677.46
4437,32,137,2023-11-13,2,450.37
4438,15,30,2024-05-08,5,669.13
4439,31,117,2025-05-27,2,791.67
4440,34,3,2024-06-23,5,46.77
4441,23,156,2025-02-08,1,483.63
4442,2,67,2025-01-13,3,280.0
4443,3,53,2025-03-23,2,216.07
4444,13,133,2024-11-13,1,597.22
4445,18,169,2023-10-08,2,322.67
4446,27,182,2025-01-15,5,771.03
4447,48,98,2025-05-28,2,126.85
4448,42,123,2024-01-30,3,230.05
4449,22,185,2023-11-05,2,557.4
4450,34,121,2024-09-06,5,33.57
4451,44,98,2024-09-05,1,356.8
4452,50,18,2024-05-10,3,102.03
4453,5,158,2024-04-03,1,359.8
4454,19,59,2025-07-02,2,427.16
4455,12,40,2023-12-25,4,39.27
4456,18,8,2024-05-20,4,272.3
4457,13,56,2024-01-26,4,583.1
4458,48,4,2024-04-24,5,150.32
4459,5,30,2024-03-20,3,446.15
4460,1,45,2024-08-19,1,444.34
4461,3,183,2023-12-23,1,199.77
4462,18,56,2025-04-08,4,353.68
4463,9,141,2025-07-28,2,563.75
4464,4,59,2025-04-29,5,103.41
4465,7,128,2025-08-01,4,60.39
4466,15,136,2024-04-06,1,565.4
4467,48,2,2025-04-10,3,121.85
4468,32,87,2024-04-18,2,532.67
4469,6,120,2024-05-26,5,169.37
4470,50,99,2024-03-20,2,128.48
4471,4,89,2024-07-12,1,76.82
4472,48,181,2025-06-03,3,150.0
4473,45,169,2024-07-31,3,421.66
4474,21,94,2024-05-13,3,353.63
4475,23,127,2025-04-04,3,533.31
4476,1,166,2025-02-04,4,449.97
4477,42,53,2025-07-18,5,220.46
4478,20,158,2024-12-31,1,533.58
4479,42,79,2024-07-09,1,230.91
4480,35,77,2023-12-28,1,750.46
4481,46,128,2024-06-09,5,230.67
4482,46,98,2024-01-02,4,171.09
4483,44,145,2024-07-02,1,350.19
4484,18,27,2023-09-10,5,298.22
4485,30,65,2024-04-04,4,508.3
4486,9,135,2024-08-22,4,575.3
4487,4,13,2024-06-10,2,87.7
4488,12,144,2023-11-30,5,37.16
4489,19,73,2024-10-01,1,380.89
4490,13,14,2024-08-22,2,489.13
4491,23,161,2025-02-08,2,509.23
4492,46,148,2024-04-04,5,206.52
4493,28,197,2024-03-05,5,323.86
4494,31,103,2025-03-14,4,655.61
4495,21,4,2024-10-02,1,389.76
4496,26,21,2023-10-27,5,501.24
4497,1,113,2023-12-16,3,418.28
4498,42,16,2024-12-16,3,254.69
4499,37,105,2024-05-02,1,124.78
4500,46,90,2025-06-29,2,197.22
4501,9,98,2025-07-31,3,523.75
4502,25,59,2024-07-02,2,326.02
4503,30,83,2024-02-09,5,438.81
4504,4,166,2024-06-07,4,71.09
4505,42,55,2025-05-02,5,188.69
4506,26,148,2023-11-08,3,549.73
4507,35,61,2024-09-12,4,630.7
4508,32,172,2023-12-22,4,441.75
4509,22,105,2025-03-20,2,524.2
4510,49,86,2025-08-25,4,34.82
4511,23,64,2025-06-10,2,359.05
4512,38,30,2024-12-25,1,368.09
4513,29,154,2025-08-13,4,776.03
4514,44,148,2024-08-18,4,362.57
4515,7,70,2025-08-22,3,52.94
4516,19,110,2024-12-08,4,379.33
4517,50,67,2024-08-30,5,139.85
4518,40,29,2024-02-27,2,239.94
4519,30,153,2024-10-11,2,459.54
4520,36,197,2024-04-16,4,499.73
4521,41,180,2024-05-09,1,120.3
4522,32,78,2025-04-02,2,397.77
4523,28,179,2025-01-16,2,330.88
4524,6,99,2025-06-14,4,196.29
4525,7,105,2023-09-16,4,74.53
4526,26,57,2023-10-05,2,608.86
4527,14,117,2024-12-03,4,689.36
4528,37,143,2024-12-15,4,144.53
4529,41,9,2025-08-07,3,107.06
4530,23,33,2024-06-30,1,444.32
4531,26,194,2024-04-14,4,745.29
4532,30,77,2025-08-20,5,530.87
4533,42,135,2023-11-08,5,217.41
4534,34,127,2024-12-07,5,42.79
4535,27,114,2024-07-30,1,750.61
4536,28,98,2023-11-02,5,323.87
4537,19,176,2025-02-04,1,399.03
4538,8,61,2023-10-12,4,356.24
4539,41,16,2023-11-24,2,95.63
4540,35,170,2025-02-11,3,565.2
4541,2,66,2025-08-01,2,272.85
4542,50,186,2024-10-22,4,121.41
4543,9,78,2025-02-19,2,602.45
4544,25,44,2025-02-27,2,310.58
4545,22,15,2024-04-17,5,599.83
4546,1,164,2023-11-15,3,420.42
4547,2,198,2024-02-08,4,282.21
4548,44,5,2025-01-11,2,332.53
4549,30,43,2025-03-21,5,483.82
4550,34,95,2025-06-06,3,34.57
4551,48,123,2025-05-25,1,121.13
4552,44,47,2023-11-15,1,390.92
4553,33,134,2024-10-01,3,625.72
4554,42,81,2025-01-19,5,213.93
4555,21,111,2025-06-22,1,389.21
4556,44,35,2024-02-04,5,337.63
4557,6,194,2025-08-20,3,156.36
4558,17,26,2025-08-15,5,412.44
4559,47,117,2024-09-21,1,206.44
4560,19,73,2024-10-05,1,315.18
4561,48,86,2024-12-03,3,128.63
4562,30,22,2023-09-29,3,512.04
4563,44,167,2024-07-24,3,290.43
4564,8,144,2024-11-09,2,377.24
4565,20,34,2023-11-11,1,561.35
4566,40,73,2023-09-20,1,234.56
4567,36,84,2024-08-27,4,507.17
4568,10,72,2025-02-03,1,570.36
4569,38,69,2024-01-21,1,382.58
4570,40,46,2024-11-09,4,243.95
4571,33,105,2025-06-20,3,545.85
4572,7,89,2024-04-05,3,63.51
4573,49,143,2024-10-04,3,36.09
4574,39,62,2023-12-18,1,561.21
4575,27,2,2025-05-08,5,735.12
4576,22,118,2024-07-30,2,563.45
4577,2,163,2023-11-17,1,302.34
4578,6,165,2024-11-13,5,200.37
4579,40,134,2025-06-17,2,222.21
4580,17,13,2024-12-24,5,371.74
4581,42,190,2024-12-16,1,180.92
4582,36,152,2023-10-31,5,593.41
4583,5,156,2025-04-14,4,341.67
4584,8,113,2025-08-29,3,369.33
4585,24,151,2023-11-16,5,521.52
4586,30,164,2025-01-26,5,566.72
4587,25,185,2025-04-29,2,365.84
4588,46,92,2024-05-01,4,180.39
4589,45,43,2023-12-19,1,406.98
4590,30,111,2025-03-26,4,464.48
4591,27,51,2025-04-22,1,703.59
4592,39,45,2023-11-09,5,399.33
4593,11,176,2024-02-01,5,645.43
4594,26,43,2024-07-05,2,514.84
4595,25,124,2025-06-30,2,256.97
4596,6,65,2023-11-22,1,159.53
4597,17,119,2025-01-21,2,338.58
4598,36,21,2024-03-10,4,533.93
4599,23,188,2023-11-07,4,487.19
4600,47,100,2025-06-06,2,209.78
4601,20,158,2024-01-16,3,639.08
4602,49,17,2023-11-08,2,27.81
4603,10,61,2025-03-12,1,489.25
4604,22,107,2023-10-31,2,533.84
4605,18,64,2023-12-09,3,360.43
4606,20,70,2024-09-14,4,490.39
4607,17,176,2024-04-01,3,387.96
4608,9,43,2025-08-14,2,605.68
4609,22,115,2024-11-28,5,607.71
4610,47,94,2025-08-01,1,213.05
4611,44,146,2024-11-27,3,307.69
4612,20,133,2024-03-19,2,570.66
4613,45,58,2024-06-20,3,522.72
4614,48,183,2023-11-16,2,148.87
4615,21,11,2024-12-21,1,322.3
4616,39,65,2024-03-27,1,495.86
4617,16,183,2024-09-14,5,687.97
4618,30,7,2024-06-17,5,488.19
4619,2,199,2023-09-25,5,293.33
4620,15,44,2023-10-16,1,600.83
4621,4,134,2024-06-02,5,103.96
4622,40,6,2024-05-11,3,217.67
4623,25,171,2024-05-04,4,331.64
4624,32,175,2025-02-27,4,547.82
4625,6,141,2023-09-08,5,156.35
4626,49,11,2024-01-20,4,36.74
4627,26,186,2023-11-15,2,511.24
4628,25,93,2024-09-30,1,255.26
4629,43,96,2024-08-11,4,240.61
4630,48,115,2025-07-01,1,129.96
4631,20,95,2024-04-13,2,674.9
4632,49,6,2024-02-10,1,37.92
4633,46,109,2024-09-29,3,214.97
4634,10,118,2023-11-06,5,600.68
4635,10,73,2025-02-24,2,637.94
4636,26,91,2025-02-03,4,691.25
4637,32,30,2024-04-30,1,494.93
4638,3,91,2025-06-05,1,196.94
4639,37,89,2024-03-09,3,140.79
4640,4,137,2023-09-30,4,85.3
4641,38,112,2025-05-15,2,440.6
4642,17,37,2025-08-13,1,341.94
4643,5,28,2024-04-09,5,447.15
4644,11,157,2024-05-26,1,771.44
4645,1,24,2025-08-19,3,427.58
4646,9,141,2025-06-02,4,506.59
4647,36,29,2024-12-27,2,493.93
4648,6,115,2024-01-13,2,208.58
4649,47,62,2024-08-17,5,195.21
4650,46,136,2025-01-04,2,159.49
4651,12,58,2025-05-19,4,30.18
4652,19,111,2025-03-14,4,350.72
4653,33,98,2025-06-22,2,752.35
4654,44,19,2025-05-03,2,300.14
4655,24,120,2024-09-02,1,499.81
4656,2,166,2024-02-01,2,307.43
4657,44,65,2023-11-13,4,331.71
4658,41,27,2025-03-08,3,128.31
4659,27,75,2024-12-16,4,793.53
4660,29,195,2024-07-28,1,708.22
4661,20,46,2024-07-21,3,475.54
4662,25,123,2023-12-12,2,365.58
4663,45,133,2024-01-27,3,457.2
4664,38,31,2024-06-18,3,366.97
4665,33,11,2024-06-03,3,666.74
4666,35,96,2024-07-25,2,757.72
4667,43,23,2024-10-18,2,180.34
4668,39,114,2024-01-01,5,461.69
4669,3,175,2024-04-13,4,210.1
4670,41,7,2025-03-03,5,93.08
4671,41,41,2024-06-11,5,127.89
4672,35,115,2024-10-18,1,648.69
4673,2,119,2024-11-08,3,302.49
4674,15,41,2024-09-29,1,666.63
4675,40,143,2024-06-30,3,215.43
4676,44,135,2025-04-07,5,288.61
4677,37,99,2025-06-20,2,133.01
4678,44,193,2025-05-07,5,274.85
4679,28,148,2024-01-19,2,381.89
4680,2,79,2025-08-02,3,297.28
4681,41,198,2025-06-27,2,96.15
4682,19,51,2024-08-21,1,365.71
4683,39,199,2025-06-10,3,431.89
4684,29,125,2024-10-30,4,690.14
4685,29,140,2023-11-18,4,784.16
4686,24,156,2025-08-08,4,383.83
4687,9,137,2023-11-21,5,600.6
4688,26,138,2024-10-07,2,519.11
4689,20,170,2024-05-25,2,560.81
4690,37,163,2024-07-15,3,104.13
4691,24,128,2024-11-06,5,469.47
4692,11,7,2023-10-24,1,663.45
4693,44,30,2024-03-24,3,371.11
4694,8,11,2025-01-16,1,406.07
4695,36,191,2023-11-18,4,576.33
4696,26,106,2024-04-19,5,654.64
4697,25,174,2024-06-23,3,376.07
4698,2,196,2023-12-07,5,264.24
4699,50,95,2025-06-25,3,125.71
4700,9,39,2024-05-17,3,618.18
4701,39,138,2024-07-14,5,427.35
4702,13,1,2024-01-21,1,537.21
4703,19,190,2024-02-15,4,352.07
4704,17,15,2025-05-03,4,394.33
4705,27,140,2024-10-21,1,751.36
4706,40,5,2025-02-03,2,216.87
4707,47,183,2024-08-16,5,196.74
4708,39,147,2025-03-21,2,450.05
4709,27,112,2023-12-24,3,836.4
4710,21,190,2024-04-05,5,394.05
4711,48,78,2025-06-30,3,109.98
4712,13,121,2025-07-15,4,590.21
4713,12,51,2024-04-05,3,41.21
4714,12,156,2024-01-26,4,30.69
4715,4,94,2024-08-16,1,84.38
4716,10,9,2025-02-20,5,592.12
4717,32,7,2023-09-07,5,401.98
4718,10,21,2024-09-20,5,600.8
4719,10,98,2025-03-01,3,695.82
4720,45,86,2025-04-27,1,543.59
4721,31,66,2024-11-05,4,577.85
4722,12,85,2024-11-29,5,32.31
4723,43,15,2025-08-03,3,226.87
4724,17,78,2025-05-15,1,339.23
4725,43,190,2025-02-24,1,247.55
4726,25,166,2023-09-14,4,280.3
4727,4,44,2025-08-12,4,99.93
4728,11,170,2024-02-27,1,733.53
4729,48,76,2025-05-14,5,142.61
4730,46,34,2024-08-14,2,215.76
4731,24,136,2024-04-07,5,456.32
4732,44,36,2024-12-14,3,354.97
4733,46,165,2023-12-06,2,193.57
4734,41,186,2024-03-22,1,115.57
4735,46,104,2025-02-10,1,169.74
4736,11,37,2024-11-28,2,806.51
4737,17,33,2023-11-25,1,341.04
4738,18,167,2024-07-30,3,272.88
4739,14,62,2024-05-16,4,662.52
4740,25,40,2024-11-04,5,335.21
4741,25,146,2024-09-01,5,340.26
4742,7,49,2024-06-19,2,71.0
4743,9,199,2025-03-14,5,666.9
4744,38,162,2025-06-02,2,370.2
4745,9,101,2024-05-26,5,560.22
4746,31,58,2025-03-09,2,764.07
4747,28,94,2025-03-27,3,318.74
4748,45,32,2024-06-29,3,458.91
4749,42,92,2025-04-04,4,189.75
4750,5,111,2024-08-16,3,334.75
4751,46,12,2023-11-13,5,172.61
4752,15,69,2024-02-28,3,570.57
4753,7,137,2023-09-25,5,55.05
4754,37,141,2024-08-12,3,123.47
4755,3,32,2023-12-22,5,246.01
4756,27,190,2025-01-27,4,601.38
4757,32,69,2024-07-02,1,485.32
4758,50,176,2024-07-14,2,146.13
4759,30,10,2025-06-01,5,563.6
4760,20,182,2025-04-14,4,484.15
4761,41,122,2025-04-04,2,89.74
4762,8,96,2023-10-02,2,418.46
4763,4,33,2024-08-04,1,90.32
4764,4,141,2025-03-31,5,93.24
4765,27,36,2024-05-15,4,734.59
4766,3,198,2024-02-27,3,175.47
4767,30,18,2024-07-18,1,599.04
4768,13,45,2025-07-26,5,545.35
4769,49,16,2025-06-30,3,28.66
4770,44,72,2024-10-08,4,275.09
4771,17,14,2024-11-01,4,413.42
4772,20,65,2024-03-25,3,618.84
4773,1,71,2023-10-24,1,517.66
4774,20,183,2025-07-07,5,516.27
4775,21,64,2025-03-05,4,324.74
4776,38,84,2025-01-13,2,388.6
4777,2,98,2024-04-15,4,249.98
4778,45,81,2024-02-17,3,460.06
4779,30,130,2024-02-02,4,492.88
4780,36,47,2024-04-30,3,556.98
4781,28,197,2025-05-06,2,381.02
4782,32,6,2025-04-04,3,536.47
4783,6,63,2024-06-26,1,208.68
4784,26,97,2023-10-16,2,644.02
4785,38,48,2023-10-18,5,388.61
4786,21,67,2024-08-07,4,346.77
4787,42,27,2024-07-23,5,250.09
4788,32,134,2025-08-27,1,410.84
4789,39,136,2023-12-22,2,517.74
4790,48,171,2025-08-08,3,144.11
4791,38,97,2024-07-04,1,428.03
4792,41,110,2024-10-07,5,97.64
4793,32,156,2025-03-30,5,383.48
4794,34,196,2024-08-31,5,47.48
4795,10,150,2025-07-22,2,698.66
4796,37,55,2025-06-12,5,101.09
4797,10,105,2024-07-09,4,547.62
4798,27,87,2025-08-17,4,572.59
4799,39,193,2024-09-04,2,482.46
4800,16,192,2025-08-24,4,696.7
4801,41,69,2025-05-13,2,93.09
4802,2,86,2024-01-21,5,258.95
4803,49,58,2023-09-10,1,37.95
4804,35,152,2024-05-18,4,736.53
4805,45,50,2024-05-21,3,507.93
4806,41,113,2024-01-12,5,97.86
4807,31,69,2024-06-03,4,636.47
4808,20,98,2024-03-10,3,523.11
4809,40,151,2024-04-25,5,234.54
4810,12,114,2024-07-15,3,33.13
4811,29,143,2025-06-03,2,745.63
4812,47,129,2023-10-04,2,210.96
4813,6,90,2024-04-15,3,152.27
4814,30,133,2025-04-26,5,541.83
4815,10,182,2025-05-25,2,707.92
4816,4,171,2023-10-21,1,87.21
4817,32,66,2024-12-05,5,383.5
4818,6,3,2024-11-07,2,187.77
4819,29,45,2025-06-30,2,759.28
4820,4,76,2024-10-03,4,101.61
4821,16,107,2024-10-20,3,532.99
4822,16,21,2024-12-11,2,564.98
4823,11,29,2025-03-02,2,834.87
4824,31,91,2023-11-02,2,769.01
4825,15,96,2024-09-03,5,641.44
4826,27,84,2024-06-03,4,807.11
4827,22,2,2024-06-24,3,491.84
4828,18,177,2024-06-28,5,271.97
4829,23,133,2024-07-22,1,423.63
4830,48,84,2025-07-28,2,125.31
4831,30,38,2025-04-22,2,520.42
4832,25,114,2024-04-19,3,300.9
4833,41,27,2023-10-13,5,89.99
4834,48,11,2024-08-27,5,148.75
4835,9,148,2025-02-28,4,592.59
4836,24,176,2025-03-12,4,409.01
4837,44,23,2024-11-07,2,382.85
4838,39,88,2024-05-15,5,480.27
4839,46,2,2025-07-23,3,172.71
4840,8,190,2023-12-20,4,432.34
4841,39,38,2023-09-22,4,542.4
4842,40,4,2024-10-29,1,201.42
4843,27,14,2023-12-06,2,717.52
4844,49,89,2025-06-22,2,30.79
4845,28,157,2024-12-15,2,330.18
4846,48,66,2025-02-18,1,155.25
4847,18,122,2024-11-14,5,252.63
4848,35,157,2024-07-06,1,535.09
4849,50,67,2023-12-11,1,146.15
4850,23,118,2025-01-02,2,382.71
4851,42,108,2025-08-06,2,186.65
4852,39,39,2025-04-24,1,411.24
4853,36,17,2024-12-13,2,592.89
4854,46,21,2024-01-11,2,195.89
4855,3,64,2023-10-07,5,246.21
4856,24,54,2024-01-19,3,455.32
4857,45,27,2024-03-11,4,410.36
4858,7,80,2024-05-09,1,75.15
4859,8,41,2024-07-21,2,363.91
4860,7,24,2024-06-24,5,60.61
4861,25,112,2023-11-17,1,270.63
4862,31,170,2024-06-02,5,630.77
4863,37,10,2024-05-06,3,128.61
4864,42,69,2024-06-18,2,247.82
4865,32,152,2025-01-16,2,418.76
4866,23,64,2025-05-27,2,470.09
4867,44,159,2024-10-06,1,382.65
4868,8,17,2023-10-17,4,358.82
4869,4,40,2024-08-14,4,80.05
4870,18,133,2024-07-22,5,314.43
4871,19,176,2025-02-24,2,435.95
4872,22,62,2024-04-01,2,580.71
4873,14,12,2024-05-27,3,522.61
4874,29,139,2024-12-20,4,811.57
4875,46,169,2024-04-18,3,188.48
4876,27,165,2025-07-16,5,806.1
4877,42,101,2024-10-16,5,206.46
4878,23,132,2024-06-23,5,417.32
4879,44,103,2024-03-30,5,274.8
4880,4,103,2025-05-09,2,73.17
4881,8,46,2024-11-18,5,471.18
4882,31,34,2024-01-12,3,808.63
4883,45,64,2025-08-03,5,496.21
4884,5,177,2025-08-13,2,335.91
4885,7,170,2023-11-26,4,58.14
4886,41,69,2025-04-17,1,103.74
4887,15,14,2024-07-30,5,680.33
4888,16,26,2024-02-08,2,701.49
4889,27,25,2024-02-05,1,744.79
4890,39,190,2024-04-10,5,498.69
4891,44,63,2023-11-30,5,371.15
4892,21,12,2023-11-28,5,411.82
4893,29,82,2023-10-08,5,843.95
4894,38,58,2025-05-01,4,329.16
4895,36,116,2025-03-11,4,514.12
4896,13,38,2023-11-11,2,527.43
4897,22,170,2023-10-21,1,607.47
4898,34,154,2023-09-15,2,41.19
4899,29,200,2024-01-16,2,714.21
4900,18,144,2024-11-08,1,347.5
4901,26,74,2025-07-23,3,676.87
4902,41,181,2024-07-12,4,129.5
4903,17,64,2024-04-19,5,345.77
4904,24,48,2024-03-21,3,528.2
4905,44,113,2024-11-09,5,370.41
4906,44,68,2024-06-27,2,311.32
4907,27,54,2025-08-17,1,778.19
4908,9,159,2023-10-27,4,463.88
4909,34,138,2025-06-17,2,41.22
4910,39,30,2024-09-09,2,437.17
4911,21,111,2024-03-01,1,280.13
4912,1,42,2024-01-03,1,431.15
4913,1,57,2025-06-14,3,420.53
4914,50,123,2025-05-12,2,129.64
4915,47,67,2024-10-23,2,209.43
4916,44,28,2024-03-28,5,346.35
4917,34,24,2025-05-30,1,33.83
4918,47,111,2024-05-11,1,218.57
4919,6,167,2024-05-17,3,183.14
4920,39,116,2024-08-30,1,539.79
4921,44,192,2024-07-30,4,384.42
4922,16,123,2024-10-13,2,706.64
4923,41,55,2024-09-10,2,112.12
4924,49,76,2025-05-31,4,32.89
4925,41,164,2025-08-20,4,109.86
4926,6,7,2024-11-28,4,168.05
4927,19,13,2025-04-25,3,370.28
4928,21,154,2023-11-23,3,404.65
4929,28,144,2024-10-20,5,285.85
4930,26,83,2025-05-11,3,708.29
4931,33,132,2024-08-23,5,635.63
4932,33,109,2024-02-18,1,754.02
4933,33,40,2025-01-26,5,704.33
4934,49,157,2025-05-10,2,30.32
